Price,Close,High,Low,Open,Volume
Ticker,AAL.L,AAL.L,AAL.L,AAL.L,AAL.L
Date,,,,,
2000-06-19,408.6290283203125,413.68364023863285,405.3700666031284,410.62427767991306,3625609
2000-06-20,405.96868896484375,405.96868896484375,402.90926678161964,402.90926678161964,4596957
2000-06-21,405.70263671875,407.90167135309184,401.0470153641341,407.8308927740875,3832791
2000-06-22,401.9781494140625,405.7026645668125,392.93297891325005,405.7026645668125,18545891
2000-06-23,407.6978454589844,412.08739354729306,401.71206837683786,404.10639702309544,3012720
2000-06-26,413.6835021972656,414.88071079153485,408.3628489101047,408.3628489101047,4484048
2000-06-27,413.6835021972656,417.14197285185753,410.22509092065735,415.67878058006676,4579345
2000-06-28,413.6835021972656,419.0042148624102,412.35334629772336,412.35334629772336,3172334
2000-06-29,412.3536071777344,417.6742935200774,410.35838691061895,416.3441367789969,6863108
2000-06-30,421.6647033691406,422.99488942146064,410.35827036943107,410.35827036943107,3556874
2000-07-03,434.9664001464844,435.1840205097334,412.8855336604764,412.8855336604764,5797355
2000-07-04,438.9570007324219,438.9570007324219,430.31085023600224,434.3013789505802,4036917
2000-07-05,426.9854431152344,444.01167357573377,426.187372890314,426.187372890314,7182103
2000-07-06,419.66949462890625,431.6410218143395,410.35831011679204,431.6410218143395,3068845
2000-07-07,429.9117431640625,432.03999898471267,420.3344880596437,421.6646442364253,3529346
2000-07-10,439.3560485839844,444.9427471937082,425.92129931959187,438.5579190935914,3878926
2000-07-11,450.263427734375,450.263427734375,439.35604410068936,444.9427426534052,7826967
2000-07-12,458.9095153808594,461.56985772985263,450.2633953243809,450.2633953243809,19106750
2000-07-13,453.8548889160156,462.10195937882605,449.99739683505663,462.10195937882605,6542636
2000-07-14,453.8548889160156,464.2302155153884,449.99739683505663,462.10195937882605,5435956
2000-07-17,467.8217468261719,469.55098296533424,465.5604540151934,465.5604540151934,9609946
2000-07-18,469.15179443359375,471.6790999893134,465.5603164706282,465.5603164706282,11827550
2000-07-19,467.5556945800781,469.0188577285454,464.23022932309664,466.22550847728553,5717709
2000-07-20,452.9238586425781,452.9238586425781,452.9238586425781,452.9238586425781,11440143
2000-07-21,436.5626525878906,436.5626525878906,436.5626525878906,436.5626525878906,99422641
2000-07-24,436.5626525878906,442.2824170900923,434.83341662622456,434.9664530472774,2700176
2000-07-25,433.6361389160156,434.9663245997184,431.6408603904614,434.9663245997184,3581799
2000-07-26,430.9758605957031,435.36543837044496,426.98530295793967,434.96638854446826,2999336
2000-07-27,428.31549072265625,432.1730416650746,424.85707867496643,425.65517833043305,7310254
2000-07-28,424.5909729003906,432.1729778863929,423.26078721158507,425.65511551363625,12414124
2000-07-31,422.3297119140625,425.65514669065305,416.3439352539988,425.52211029863184,8509336
2000-08-01,417.67413330078125,422.9948472911154,415.9448975427978,419.2405842761907,4753324
2000-08-02,425.6552429199219,432.04007082149565,405.70265943862927,405.70265943862927,6833663
2000-08-03,420.4676818847656,425.65533151219256,420.3346454349794,423.66008165548993,5243327
2000-08-04,430.44384765625,446.53890841587867,417.8071992793832,420.46757130735625,3592697
2000-08-07,428.31549072265625,435.23240388503115,425.65517833043305,435.23240388503115,6882870
2000-08-08,433.3702392578125,436.2966249792,424.32509830907594,429.11369710152405,3728556
2000-08-09,440.28717041015625,445.20883550461787,433.37025574294324,433.37025574294324,5981704
2000-08-10,452.79071044921875,456.2491820664461,433.63622859019074,433.63622859019074,4948775
2000-08-11,467.15655517578125,468.22069798394466,456.2491730368547,465.0282992484539,4915132
2000-08-14,481.5224609375,485.2469460947161,455.9831214213037,455.9831214213037,2560879
2000-08-15,478.330078125,497.21854885474215,473.54147934104066,480.8574139425366,13548304
2000-08-16,482.187744140625,492.16402427709926,472.4774775567413,478.86227784311683,11262654
